kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,3,1000000,1193,924791017.000,924.791,1081325.382,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,4,1000000,1193,936315268.000,936.315,1068016.334,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,5,1000000,1193,922301029.000,922.301,1084244.697,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,6,1000000,1193,927479038.000,927.479,1078191.484,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,7,1000000,1193,923236434.000,923.236,1083146.162,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,8,1000000,1193,922237503.000,922.238,1084319.383,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,9,1000000,1193,923719884.000,923.720,1082579.272,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,10,1000000,1193,924223412.000,924.223,1081989.470,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,1,1000000,1193,903965496.000,903.965,1106236.913,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,2,1000000,1193,911161643.000,911.162,1097500.106,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,3,1000000,1193,915264630.000,915.265,1092580.186,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,905710095.000,905.710,1104106.055,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,913604309.000,913.604,1094565.766,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,6,1000000,1193,916310594.000,916.311,1091333.011,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,7,1000000,1193,906705252.000,906.705,1102894.240,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,8,1000000,1193,898745762.000,898.746,1112661.714,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,9,1000000,1193,896380547.000,896.381,1115597.615,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,10,1000000,1193,898499886.000,898.500,1112966.196,1193000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,1,1000000,49,80612228.000,80.612,12405065.891,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,2,1000000,49,80930391.000,80.930,12356297.648,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,3,1000000,49,82439909.000,82.440,12130047.354,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,4,1000000,49,80952568.000,80.953,12352912.634,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,5,1000000,49,82601367.000,82.601,12106337.175,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,6,1000000,49,81807022.000,81.807,12223889.534,49000000
